country_code,year,NE.CON.PRVT.PC.KD,NY.GDP.PCAP.KD
RWA,1986,254.036587392868,409.825220110552
RWA,1987,232.67337527699,395.248139704919
RWA,1988,248.901185554769,400.072932935218
RWA,1989,243.750115769228,389.399451023803
RWA,1990,234.977247415163,370.815385634412
RWA,1991,255.602446763272,353.488928236076
RWA,1992,252.991025594063,365.864927625503
RWA,1993,233.169165902026,325.670235271097
RWA,1994,214.695903834997,190.234206025814
RWA,1995,258.242681019408,304.546970203206
RWA,1996,235.812003683917,290.770683013122
RWA,1997,226.92282499821,289.968902830128
RWA,1998,250.08447753904,305.768884915646
RWA,1999,286.908811728689,315.293428273091
RWA,2000,316.880661301988,337.456291781137
RWA,2001,326.226181988553,361.015275652843
RWA,2002,364.068605118245,401.399202018077
RWA,2003,339.809835637403,400.870087997779
RWA,2004,353.461362044489,419.758333555276
RWA,2005,374.236092425238,447.197748236075
RWA,2006,401.589980444368,475.616258639885
RWA,2007,400.804744620801,498.315932599712
RWA,2008,420.713361967913,539.277292043978
RWA,2009,450.376456884295,558.041000167979
RWA,2010,463.168622989172,583.557377635464
RWA,2011,491.988314887579,614.042002526488
RWA,2012,511.553930308003,650.895042652023
RWA,2013,520.321015893002,665.590001088917
RWA,2014,540.767490090946,690.035638748601
RWA,2015,591.483597910842,733.441121804147
RWA,2016,601.445697355677,758.475294777665
RWA,2017,583.023291437959,769.326034757878
RWA,2018,632.968167415889,815.234930662625
RWA,2019,652.035452620695,871.279521356256
RWA,2020,604.804577753043,822.073813542986
RWA,2021,642.96624052142,890.187201065363
SAS,1960,343.886646216784,327.048529202225
SAS,1961,346.73949073141,332.844923059627
SAS,1962,341.072917955464,336.11396657157
SAS,1963,345.650435154826,345.496633387609
SAS,1964,361.490216683759,363.586733590038
SAS,1965,353.715199712664,352.885308874372
SAS,1966,351.362688237256,349.075256641937
SAS,1967,357.017668797079,362.155134444734
SAS,1968,359.174119036562,370.109656396807
SAS,1969,364.836489912946,382.551854602506
SAS,1970,372.768512213612,395.733950293734
SAS,1971,366.378688481062,389.669908612458
SAS,1972,354.165421156449,374.404031521873
SAS,1973,342.00366842777,379.860676300525
SAS,1974,330.596788391286,380.257269729339
SAS,1975,334.799624913004,397.347918437392
SAS,1976,332.414295564149,398.395372054236
SAS,1977,339.742400846762,413.747107498449
SAS,1978,356.94278390706,429.041773606577
SAS,1979,344.502287857869,408.242957422153
SAS,1980,363.957492444547,424.551953440897
SAS,1981,370.177936387047,441.450764853937
SAS,1982,363.393443921392,447.770619531266
SAS,1983,379.334928327691,466.324792463576
SAS,1984,384.459860327949,474.547271141051
SAS,1985,390.048972793197,488.620911530829
SAS,1986,392.145333215672,500.348860147092
SAS,1987,396.181025893491,509.650289042372
SAS,1988,412.196073672322,539.888483380599
SAS,1989,418.313884057332,556.13755920188
SAS,1990,427.365470855893,573.220479551616
SAS,1991,424.21628974904,572.40525117747
SAS,1992,433.695768253889,592.296220470299
SAS,1993,440.911087913761,604.366421462018
SAS,1994,450.963425389983,626.490731857086
SAS,1995,467.839541788469,655.332776530044
SAS,1996,488.19898328999,685.22590118981
SAS,1997,493.401136227553,696.590457131143
SAS,1998,508.800370545372,720.268867982969
SAS,1999,529.337153392286,759.637970202275
SAS,2000,535.002993412272,775.639998557328
SAS,2001,552.03346877434706,794.596484178465
SAS,2002,556.275516811999,807.615030736315
SAS,2003,575.669847140088,850.329688747547
SAS,2004,595.697039431095,898.291280520949
SAS,2005,630.844478305316,949.817945992191
SAS,2006,650.602682344317,1006.20013470822
SAS,2007,683.765511839035,1063.02397351105
SAS,2008,702.990774581641,1081.93487387779
SAS,2009,719.046936562969,1140.17387238002
SAS,2010,750.626095978962,1207.55277354591
SAS,2011,790.934601828493,1250.9529968377
SAS,2012,820.086170087561,1301.06598637117
SAS,2013,860.710739052559,1361.22248616079
SAS,2014,900.111253057086,1437.05155376079
SAS,2015,951.460303815266,1523.69780745339
SAS,2016,1009.65149188127,1620.96295629364
SAS,2017,1057.8756045216,1705.85979957395
SAS,2018,1120.92366291349,1792.5610014909
SAS,2019,1166.13016572154,1840.25120037315
SAS,2020,1098.28926520805,1724.66110128952
SAS,2021,1174.35825582462,1843.04586526135
SAU,1960,NA,NA
SAU,1961,NA,NA
SAU,1962,NA,NA
SAU,1963,NA,NA
SAU,1964,NA,NA
SAU,1965,NA,NA
SAU,1966,NA,NA
SAU,1967,NA,NA
SAU,1968,NA,13207.6384566043
SAU,1969,NA,13429.4001040994
SAU,1970,NA,20393.5037633498
SAU,1971,NA,23460.6573016905
SAU,1972,NA,27435.2519759985
SAU,1973,NA,32314.8266172044
SAU,1974,NA,35577.7007525003
SAU,1975,NA,30702.439164828
SAU,1976,NA,34338.9802280614
SAU,1977,NA,34944.8413693261
SAU,1978,NA,31483.4141336581
SAU,1979,NA,33520.3368629573
SAU,1980,NA,33710.032903656
SAU,1981,NA,32734.9797720087
SAU,1982,NA,24737.583719196
SAU,1983,NA,19803.5403876876
SAU,1984,NA,18014.8777507231
SAU,1985,NA,15519.3648561002
SAU,1986,NA,17360.8310902472
SAU,1987,NA,15511.6954560829
SAU,1988,NA,16801.1906951006
SAU,1989,NA,16020.3738531544
SAU,1990,NA,17703.1587872854
SAU,1991,NA,19565.9911815839
SAU,1992,NA,19607.9075281017
SAU,1993,NA,18728.0861876532
SAU,1994,NA,18298.4596817856
SAU,1995,NA,17831.1638558287
SAU,1996,NA,17809.8111281704
SAU,1997,NA,17529.4670507082
SAU,1998,NA,17566.0170151184
SAU,1999,NA,16472.8081645874
SAU,2000,4537.50662604682,16965.2563284795
SAU,2001,4493.19297273703,16351.1815909076
SAU,2002,4485.74221206937,15512.694346056
SAU,2003,4581.220843689,16863.4931630063
SAU,2004,4785.96146875331,17812.4273783634
SAU,2005,5108.47180527518,18238.0962232079
SAU,2006,5449.73216346106,18019.0040326445
SAU,2007,5925.08557825772,17644.7398199317
SAU,2008,6395.03002023905,18038.7360334146
SAU,2009,6709.29519231575,17018.2093272281
SAU,2010,6748.23841607814,17311.7437115262
SAU,2011,6696.26122131941,18575.6364488248
SAU,2012,7315.0166722621,19154.8135806169
SAU,2013,7391.70674167624,19258.8577498902
SAU,2014,7687.99629261326,19562.6943795823
SAU,2015,8051.39131126438,19977.7946924217
SAU,2016,7963.27911807789,19906.4823881745
SAU,2017,8033.69339203067,19309.9577248811
SAU,2018,8031.6619270508,19329.0706279164
SAU,2019,8200.75341718715,18955.5463509722
SAU,2020,7649.95417394325,18085.5415738719
SAU,2021,8402.9664467106,18695.941727851
SDN,1960,725.170043945313,1407.07019042969
SDN,1961,680.492248535156,1371.70056152344
SDN,1962,686.194091796875,1428.49755859375
SDN,1963,657.876098632813,1351.541015625
SDN,1964,642.416137695313,1299.5986328125
SDN,1965,666.013916015625,1348.70788574219
SDN,1966,569.2919921875,1266.65637207031
SDN,1967,528.749572753906,1252.18969726563
SDN,1968,516.9453125,1243.87524414063
SDN,1969,480.568756103516,1228.68127441406
SDN,1970,499.364227294922,1267.7548828125
SDN,1971,527.316284179688,1260.27124023438
SDN,1972,474.6943359375,1161.19763183594
SDN,1973,451.743286132813,1132.77319335938
SDN,1974,537.027038574219,1219.13647460938
SDN,1975,605.906188964844,1358.65112304688
SDN,1976,689.764953613281,1526.65258789063
SDN,1977,765.9228515625,1561.08984375
SDN,1978,715.542785644531,1412.69946289063
SDN,1979,640.6572265625,1290.70581054688
SDN,1980,639.068420410156,1260.15368652344
SDN,1981,677.82470703125,1301.92736816406
SDN,1982,729.769104003906,1328.75537109375
SDN,1983,740.307922363281,1314.74584960938
SDN,1984,712.87548828125,1220.92065429688
SDN,1985,645.432189941406,1122.72814941406
SDN,1986,563.179504394531,1160.37658691406
SDN,1987,548.621215820313,1303.38256835938
SDN,1988,574.157104492188,1291.64575195313
SDN,1989,593.144470214844,1398.33959960938
SDN,1990,617.248718261719,1300.55163574219
SDN,1991,644.310119628906,1372.77893066406
SDN,1992,671.871398925781,1440.30725097656
SDN,1993,703.792602539063,1481.48754882813
SDN,1994,710.311401367188,1460.65563964844
SDN,1995,693.870483398438,1507.84948730469
SDN,1996,701.142211914063,1558.69543457031
SDN,1997,722.538818359375,1798.3046875
SDN,1998,737.165222167969,1833.98217773438
SDN,1999,747.705200195313,1845.52270507813
SDN,2000,697.376525878906,1906.39135742188
SDN,2001,745.393188476563,1973.77526855469
SDN,2002,739.895568847656,2036.45886230469
SDN,2003,752.952697753906,2107.62182617188
SDN,2004,832.211181640625,2156.673828125
SDN,2005,858.079956054688,2213.80297851563
SDN,2006,894.977478027344,2287.12866210938
SDN,2007,889.455749511719,2342.197265625
SDN,2008,875.222412109375,2356.14624023438
SDN,2009,873.917785644531,2220.96142578125
SDN,2010,913.525146484375,2238.8671875
SDN,2011,824.608642578125,2381.37036132813
SDN,2012,884.799255371094,2222.71362304688
SDN,2013,910.183776855469,2213.85205078125
SDN,2014,973.8056640625,2253.6455078125
SDN,2015,982.742309570313,2226.42163085938
SDN,2016,1000.27642822266,2233.07348632813
SDN,2017,986.280151367188,2176.896484375
SDN,2018,931.417663574219,2051.990234375
SDN,2019,896.708801269531,1950.04223632813
SDN,2020,842.667053222656,1828.16003417969
SDN,2021,817.294799804688,1746.1923828125
SEN,1960,803.609094716656,1174.81917072081
SEN,1961,796.58757900205,1176.24129179383
SEN,1962,782.661390483148,1141.93095777598
SEN,1963,810.581679438973,1130.91436554606
SEN,1964,815.29792034138,1142.09627404189
SEN,1965,761.992225583239,1124.69451956661
SEN,1966,764.933970569929,1123.92937602956
SEN,1967,748.852074781544,1078.0409435851
SEN,1968,753.41113779237,1112.52301566532
SEN,1969,654.182258229556,1009.40534678104
SEN,1970,680.743372504946,1063.99668775986
SEN,1971,666.730501421005,1031.59240333308
SEN,1972,642.258783541475,1065.50496232464
SEN,1973,619.937320733792,976.799105655805
SEN,1974,621.909114407385,988.947019828219
SEN,1975,658.392946544896,1034.71338875034
SEN,1976,707.070442458029,1098.02545341303
SEN,1977,695.691703187792,1042.9806872061
SEN,1978,686.691250322575,978.708552684871
SEN,1979,711.092138171295,1022.53357167518
SEN,1980,705.549045306364,1037.32389467641
SEN,1981,675.377272854911,1063.43651789965
SEN,1982,727.919078439725,1118.73001900807
SEN,1983,699.533425615931,1027.59053252629
SEN,1984,711.078801784517,1039.41714467251
SEN,1985,695.97528854042,1045.9076866602
SEN,1986,749.955937109871,1048.04621615418
SEN,1987,755.280444930624,1081.546840434
SEN,1988,757.150184109647,1041.98290975919
SEN,1989,758.99678495758,1052.58292839754
SEN,1990,735.281460668224,1015.03710328497
SEN,1991,730.434447751036,1012.70273748791
SEN,1992,729.013093585984,997.736642189794
SEN,1993,746.157831920515,983.912586015217
SEN,1994,694.33349536982,957.688029800641
SEN,1995,698.176607745536,984.824076562309
SEN,1996,699.592766924582,980.774518275035
SEN,1997,692.100525578293,987.407910705527
SEN,1998,728.883538543863,1021.94189297686
SEN,1999,789.571389323754,1061.28315326283
SEN,2000,796.846392378367,1076.89230085831
SEN,2001,824.105989327658,1096.89541788741
SEN,2002,814.24958471836,1071.45844704655
SEN,2003,835.58461162227,1103.90288320866
SEN,2004,834.445960631521,1126.63550862486
SEN,2005,841.389784408344,1145.70763231388
SEN,2006,859.869631608195,1142.29495236558
SEN,2007,867.685889636315,1144.06781901562
SEN,2008,877.501655748039,1155.55092706414
SEN,2009,882.139208793358,1155.99205475841
SEN,2010,877.411809661011,1163.22758436058
SEN,2011,860.066318906043,1147.09295665703
SEN,2012,860.848017549319,1160.91753477583
SEN,2013,863.72957242904,1157.11512593136
SEN,2014,884.720846481166,1196.16430367134
SEN,2015,899.169022442433,1238.12639559545
SEN,2016,921.373670985936,1281.710181532
SEN,2017,940.432479672332,1339.56799664854
SEN,2018,958.711285108432,1384.64206999598
SEN,2019,968.901915199247,1409.97081603748
SEN,2020,964.092281339059,1390.81952495616
SEN,2021,995.160408431433,1436.65361378016
SGP,1960,3069.97565225849,3612.01933285887
SGP,1961,3252.86548856867,3777.46332480896
SGP,1962,3286.66873002452,3951.8323305966
SGP,1963,3354.65356115612,4240.06976350269
SGP,1964,3110.00137260309,4004.53161246485
SGP,1965,3154.14520644945,4214.58592513412
SGP,1966,3295.20070954602,4529.60839720908
SGP,1967,3515.00082859949,4984.87482262792
SGP,1968,3801.99888825325,5562.42122476083
SGP,1969,4057.25866791262,6237.36435770428
SGP,1970,4498.26614644846,6997.32626962034
SGP,1971,4939.1442811785,7723.00494793657
SGP,1972,5291.64161642244,8590.76486373216
SGP,1973,5615.54134276265,9325.7356937944
SGP,1974,5903.90753564677,9732.90404712655
SGP,1975,6005.64681831786,9974.40229390999
SGP,1976,6237.50955031228,10572.7591606273
SGP,1977,6472.99009825519,11141.7824006516
SGP,1978,6815.00153189577,11863.9097026065
SGP,1979,7176.1606120148,12834.3934718975
SGP,1980,7486.20332929003,13954.1439148362
SGP,1981,7480.94227822314,14737.568575321
SGP,1982,7447.83065721927,15106.5254655432
SGP,1983,7769.94056034919,16187.2088641914
SGP,1984,8070.13378567717,17280.6846164895
SGP,1985,8052.89277005686,17149.6273525565
SGP,1986,8377.38965570154,17396.3444738009
SGP,1987,9095.85893633109,18987.0979642684
SGP,1988,9880.77865124983,20596.3496656706
SGP,1989,10390.9693746999,22032.2977682444
SGP,1990,10733.6320564549,23273.1232947742
SGP,1991,11071.8465784211,24133.1541695357
SGP,1992,11377.4121981896,24973.8852642505
SGP,1993,12397.2421187105,27140.4459533646
SGP,1994,12891.2258923368,29220.8041465227
SGP,1995,12988.4674151404,30380.4515566171
SGP,1996,13291.6505573909,31349.8872510176
SGP,1997,13590.8052731254,32835.848942037
SGP,1998,12883.1994530426,31043.6726823341
SGP,1999,14014.8033770015,32557.6390228291
SGP,2000,15645.2711674419,34890.7155939131
SGP,2001,16457.3397052124,33598.4800400363
SGP,2002,16870.2280867253,34599.4559094697
SGP,2003,17340.51816847,36710.4640517689
SGP,2004,18024.7133106201,39857.3603937848
SGP,2005,18327.1079337152,41799.2481665352
SGP,2006,18541.3589495187,44160.2131972243
SGP,2007,19030.623869818,46179.6536839625
SGP,2008,18816.0087631535,44602.3909860585
SGP,2009,18206.6561184324,43332.6626307761
SGP,2010,18665.128607951,48752.9380740728
SGP,2011,19004.0200486443,50714.4548377272
SGP,2012,19233.8963040847,51680.2924786205
SGP,2013,19457.741586874,53299.9420690388
SGP,2014,19899.1152066247,54682.9280074351
SGP,2015,20677.2154485906,55646.6187469505
SGP,2016,21065.9049211675,56885.7187229482
SGP,2017,21717.6468553546,59484.685464386
SGP,2018,22471.1605759632,61373.6484785038
SGP,2019,22925.9643584789,61340.1661723862
SGP,2020,20037.7582816314,58982.4609149611
SGP,2021,21832.2020252015,66176.3870010699
SLB,1960,NA,NA
SLB,1961,NA,NA
SLB,1962,NA,NA
SLB,1963,NA,NA
SLB,1964,NA,NA
SLB,1965,NA,NA
SLB,1966,NA,NA
SLB,1967,NA,NA
SLB,1968,NA,NA
SLB,1969,NA,NA
SLB,1970,NA,NA
SLB,1971,NA,NA
SLB,1972,NA,NA
SLB,1973,NA,NA
SLB,1974,NA,NA
SLB,1975,NA,NA
SLB,1976,NA,NA
SLB,1977,NA,NA
SLB,1978,NA,NA
SLB,1979,NA,NA
SLB,1980,NA,2253.86348970842
SLB,1981,NA,2138.68454576912
SLB,1982,NA,2032.19505967386
SLB,1983,NA,2040.36641959374
SLB,1984,NA,1975.42457203947
SLB,1985,NA,1849.71877914894
SLB,1986,NA,1785.63170922731
SLB,1987,NA,1875.0854828964
SLB,1988,NA,1840.68812946464
SLB,1989,NA,1861.65809306079
SLB,1990,NA,1846.2059823014
SLB,1991,NA,1899.66113439802
SLB,1992,NA,2078.89097833779
SLB,1993,NA,2099.94865984153
SLB,1994,NA,2205.15764228482
SLB,1995,NA,2358.49763066725
SLB,1996,NA,2328.93124375499
SLB,1997,NA,2243.82176294116
SLB,1998,NA,2211.01724977068
SLB,1999,NA,2142.10449509028
SLB,2000,NA,1790.37126073928
SLB,2001,NA,1608.93899491155
SLB,2002,NA,1527.92813616001
SLB,2003,1072.47474042484,1590.70346056214
SLB,2004,1108.72063933211,1674.54883785955
SLB,2005,1181.20986902475,1757.88719898374
SLB,2006,1202.16383609331,1790.03107710814
SLB,2007,1265.8170732344,1814.04708175022
SLB,2008,1288.60153960234,1884.48338848234
SLB,2009,1242.55942451846,1895.00717038573
SLB,2010,1316.00288702015,2030.65765390068
SLB,2011,1336.739018388,2129.02915296147
SLB,2012,1343.25910198937,2127.57708722924
SLB,2013,1348.21466449531,2182.87385479346
SLB,2014,1356.34166938853,2153.33251937854
SLB,2015,1354.52109123882,2134.80245126853
SLB,2016,1366.35857961566,2197.98512308263
SLB,2017,1334.55486466371,2210.90843754095
SLB,2018,1399.62879961136,2217.81419640139
SLB,2019,1397.65430343741,2203.98033155881
SLB,2020,1173.05040955664,2079.53741627946
SLB,2021,NA,2026.48245906934
SLE,1960,NA,500.516706984859
SLE,1961,NA,500.917943073977
SLE,1962,NA,514.467808519263
SLE,1963,NA,513.761164075833
SLE,1964,NA,537.92493273849
SLE,1965,NA,565.594570040158
SLE,1966,NA,564.205703865181
SLE,1967,NA,553.498685027362
SLE,1968,NA,553.69669150924
SLE,1969,NA,589.317544262398
SLE,1970,NA,627.758437822456
SLE,1971,NA,637.170733042002
SLE,1972,NA,630.824320181872
SLE,1973,NA,632.85025273919
SLE,1974,NA,642.656168498865
SLE,1975,NA,641.180748968778
SLE,1976,NA,626.623585133997
SLE,1977,NA,615.190373966468
SLE,1978,NA,617.7305961327
SLE,1979,NA,632.908859342708
SLE,1980,742.512034306528,650.273736781171
SLE,1981,707.176946054308,655.45768480909
SLE,1982,681.063828142551,672.691220048079
SLE,1983,617.612146423737,644.48227758197
SLE,1984,591.087920827625,656.133093400662
SLE,1985,537.580345291135,607.504407058709
SLE,1986,511.985678399046,600.050196664887
SLE,1987,560.559938631647,626.336524700447
SLE,1988,468.767868397725,566.445675926207
SLE,1989,494.971657455784,556.457660618953
SLE,1990,399.580613201614,552.997882095452
SLE,1991,393.332390425511,559.180713438379
SLE,1992,360.744358071766,460.928870222915
SLE,1993,381.959837917577,467.903837179998
SLE,1994,309.877021979594,456.743685935953
SLE,1995,381.733198995234,419.311683557993
SLE,1996,400.097751971265,424.386673762225
SLE,1997,328.375910838392,394.216730332287
SLE,1998,314.876378332801,397.200691252199
SLE,1999,294.069452470659,387.149157675663
SLE,2000,292.066014298306,403.094100108211
SLE,2001,354.898547845792,356.294869269385
SLE,2002,412.794724739636,425.618166700324
SLE,2003,424.913485145949,446.928154673672
SLE,2004,427.165213700749,460.709805742388
SLE,2005,424.127977032904,468.757507891223
SLE,2006,419.784602116831,477.92478919736
SLE,2007,450.134450098457,505.185712874113
SLE,2008,476.45790323695,519.195873764162
SLE,2009,509.431002852646,521.285792439203
SLE,2010,429.999428128627,534.06743600977
SLE,2011,558.894874754982,552.708097041928
SLE,2012,583.751488933937,620.095122669919
SLE,2013,737.176777867017,729.607647624546
SLE,2014,610.24557780515,744.070037978329
SLE,2015,594.553802570259,576.740231738962
SLE,2016,641.866817196303,597.042907189143
SLE,2017,624.858706972643,607.194187735271
SLE,2018,568.98410100561,613.549461680858
SLE,2019,579.551656836599,630.896017541675
SLE,2020,590.840052253314,604.417302213392
SLE,2021,742.856309514275,615.277952955416
SLV,1960,NA,NA
SLV,1961,NA,NA
SLV,1962,NA,NA
SLV,1963,NA,NA
SLV,1964,NA,NA
SLV,1965,2152.28361027201,2653.55090732035
SLV,1966,2272.75525591205,2767.89897730851
SLV,1967,2316.67836968041,2841.67652579883
SLV,1968,2270.90427755856,2858.13149622149
SLV,1969,2247.78239909019,2884.28052791713
SLV,1970,2324.29668702849,2897.82494400468
SLV,1971,2338.47431932489,2937.45799487839
SLV,1972,2382.46902614104,3043.21254373301
SLV,1973,2490.32386519797,3115.26903315348
SLV,1974,2478.51658121091,3204.56178897287
SLV,1975,2436.56356212023,3223.24869544589
SLV,1976,2648.11214432111,3312.75230080531
SLV,1977,2918.62250962854,3462.72678483148
SLV,1978,2892.93532973186,3571.67176803523
SLV,1979,2550.22682212526,3355.57259299948
SLV,1980,2227.28355799023,2776.58408259162
SLV,1981,1968.00745843655,2594.61457223736
SLV,1982,1767.35516235876,2404.1239917447
SLV,1983,1755.48101209992,2394.39287203718
SLV,1984,1770.57028134689,2379.41249419469
SLV,1985,1772.39752554785,2347.62033353352
SLV,1986,1726.85087302634,2307.69479020875
SLV,1987,1701.87998452015,2320.56662566472
SLV,1988,1690.6024579627,2316.94513668344
SLV,1989,1690.00486451182,2294.7292875175
SLV,1990,2107.57537301858,2362.4443030425
SLV,1991,2083.85475879468,2356.5174402391
SLV,1992,2202.85225792514,2480.59431669513
SLV,1993,2298.80433203475,2588.19881950203
SLV,1994,2413.69574751253,2680.10512605374
SLV,1995,2539.52613200608,2780.04897920039
SLV,1996,2558.24611307659,2778.94572027961
SLV,1997,2572.12025947315,2843.82883314132
SLV,1998,2534.62796255632,2898.20050859419
SLV,1999,2582.50426572609,2941.48305405789
SLV,2000,2625.37938878755,2957.37186944673
SLV,2001,2647.19283196896,2968.63154421195
SLV,2002,2656.83832536948,3003.69833887897
SLV,2003,2670.77952586384,3042.83465304797
SLV,2004,2709.06093359323,3065.41879061177
SLV,2005,2816.97365088755,3147.22522540017
SLV,2006,2945.15220703365,3285.91760429227
SLV,2007,3147.82820387286,3341.61699589238
SLV,2008,3121.92919660412,3399.33186859674
SLV,2009,2908.06675164647,3315.80159321958
SLV,2010,2924.48278144302,3373.04380892386
SLV,2011,2958.83238471134,3488.15001650142
SLV,2012,3042.64963704454,3572.67142324033
SLV,2013,3135.49366578669,3638.16280104798
SLV,2014,3118.41427735016,3686.09556510433
SLV,2015,3200.05276785706,3761.51368000275
SLV,2016,3252.9364344599,3845.02249616431
SLV,2017,3298.53684051987,3921.31586489377
SLV,2018,3337.59123778431,4009.71655494156
SLV,2019,3391.92314534165,4104.91788888425
SLV,2020,3019.90732723425,3761.75413246649
SLV,2021,3474.48189364013,4134.32168932576
SMR,1960,NA,NA
SMR,1961,NA,NA
SMR,1962,NA,NA
SMR,1963,NA,NA
SMR,1964,NA,NA
SMR,1965,NA,NA
SMR,1966,NA,NA
SMR,1967,NA,NA
SMR,1968,NA,NA
SMR,1969,NA,NA
SMR,1970,NA,NA
SMR,1971,NA,NA
SMR,1972,NA,NA
SMR,1973,NA,NA
SMR,1974,NA,NA
SMR,1975,NA,NA
SMR,1976,NA,NA
SMR,1977,NA,NA
SMR,1978,NA,NA
SMR,1979,NA,NA
SMR,1980,NA,NA
SMR,1981,NA,NA
SMR,1982,NA,NA
SMR,1983,NA,NA
SMR,1984,NA,NA
SMR,1985,NA,NA
SMR,1986,NA,NA
SMR,1987,NA,NA
SMR,1988,NA,NA
SMR,1989,NA,NA
SMR,1990,NA,NA
SMR,1991,NA,NA
SMR,1992,NA,NA
SMR,1993,NA,NA
SMR,1994,NA,NA
SMR,1995,NA,NA
SMR,1996,NA,NA
SMR,1997,NA,48795.1549963211
SMR,1998,NA,51629.1664185033
SMR,1999,NA,55433.4291208482
SMR,2000,NA,55756.7410259746
SMR,2001,NA,57764.4302405564
SMR,2002,NA,56630.4912092195
SMR,2003,NA,57523.9347817844
SMR,2004,NA,59123.5539741816
SMR,2005,NA,59705.6857060394
SMR,2006,NA,61059.2345833733
SMR,2007,NA,64510.8182212949
SMR,2008,NA,63501.8747559304
SMR,2009,NA,56289.6334975342
SMR,2010,NA,52284.3368989305
SMR,2011,NA,46628.4996633306
SMR,2012,NA,42510.4067804551
SMR,2013,NA,41983.2628643134
SMR,2014,NA,41558.5339012419
SMR,2015,17074.1360885549,42281.643467688
SMR,2016,16705.4905291698,42935.2469530927
SMR,2017,16206.9093730377,42765.530106849
SMR,2018,16022.1299968951,43277.3296749396
SMR,2019,16099.0969603344,44142.8704677228
SMR,2020,15316.3932911705,41415.5026131761
SMR,2021,NA,NA
SOM,1960,NA,NA
SOM,1961,NA,NA
SOM,1962,NA,NA
SOM,1963,NA,NA
SOM,1964,NA,NA
SOM,1965,NA,NA
SOM,1966,NA,NA
SOM,1967,NA,NA
SOM,1968,NA,NA
SOM,1969,NA,NA
SOM,1970,NA,NA
SOM,1971,NA,NA
SOM,1972,NA,NA
SOM,1973,NA,NA
SOM,1974,NA,NA
SOM,1975,NA,NA
SOM,1976,NA,NA
SOM,1977,NA,NA
SOM,1978,NA,NA
SOM,1979,NA,NA
SOM,1980,NA,NA
SOM,1981,NA,NA
SOM,1982,NA,NA
SOM,1983,NA,NA
SOM,1984,NA,NA
SOM,1985,NA,NA
SOM,1986,NA,NA
SOM,1987,NA,NA
SOM,1988,NA,NA
SOM,1989,NA,NA
SOM,1990,NA,NA
SOM,1991,NA,NA
SOM,1992,NA,NA
SOM,1993,NA,NA
SOM,1994,NA,NA
SOM,1995,NA,NA
SOM,1996,NA,NA
SOM,1997,NA,NA
SOM,1998,NA,NA
SOM,1999,NA,NA
SOM,2000,NA,NA
SOM,2001,NA,NA
SOM,2002,NA,NA
SOM,2003,NA,NA
SOM,2004,NA,NA
SOM,2005,NA,NA
SOM,2006,NA,NA
SOM,2007,NA,NA
SOM,2008,NA,NA
SOM,2009,NA,NA
SOM,2010,NA,NA
SOM,2011,NA,NA
SOM,2012,NA,NA
SOM,2013,NA,334.70755955902
SOM,2014,NA,348.413463059301
SOM,2015,529.064932585271,387.607994416701
SOM,2016,NA,405.11158019616
SOM,2017,NA,398.691820034631
SOM,2018,NA,413.503861987947
SOM,2019,NA,428.483115760689
SOM,2020,NA,424.392316823319
SOM,2021,NA,427.8996711934
SRB,1960,NA,NA
SRB,1961,NA,NA
SRB,1962,NA,NA
SRB,1963,NA,NA
SRB,1964,NA,NA
SRB,1965,NA,NA
SRB,1966,NA,NA
SRB,1967,NA,NA
SRB,1968,NA,NA
SRB,1969,NA,NA
SRB,1970,NA,NA
SRB,1971,NA,NA
SRB,1972,NA,NA
SRB,1973,NA,NA
SRB,1974,NA,NA
SRB,1975,NA,NA
SRB,1976,NA,NA
SRB,1977,NA,NA
SRB,1978,NA,NA
SRB,1979,NA,NA
SRB,1980,NA,NA
SRB,1981,NA,NA
SRB,1982,NA,NA
SRB,1983,NA,NA
SRB,1984,NA,NA
SRB,1985,NA,NA
SRB,1986,NA,NA
SRB,1987,NA,NA
SRB,1988,NA,NA
SRB,1989,NA,NA
SRB,1990,NA,NA
SRB,1991,NA,NA
SRB,1992,NA,NA
SRB,1993,NA,NA
SRB,1994,NA,NA
SRB,1995,2346.39425991118,2781.24698734754
SRB,1996,2408.19687149064,2958.40080537226
SRB,1997,2513.15909490379,3180.51405384143
SRB,1998,2593.84487665638,3299.26023651515
SRB,1999,2358.68500508667,2999.1693072422
SRB,2000,2486.08244532613,3193.25973660886
SRB,2001,2529.17494487082,3418.79032584137
SRB,2002,2764.13321385351,3640.27586327469
SRB,2003,2844.65453966692,3808.09497743357
SRB,2004,3213.20272609722,4161.59615958364
SRB,2005,3299.03145630986,4404.96088743932
SRB,2006,3660.98853927116,4648.1980879545
SRB,2007,3958.1646387015,4967.6208568509
SRB,2008,4153.65494325255,5270.95953420453
SRB,2009,4030.82190711635,5147.57015594012
SRB,2010,4022.36933288126,5206.08795679218
SRB,2011,4111.48453378809,5354.20165931556
SRB,2012,4061.20268438126,5343.58005298839
SRB,2013,4012.09230579466,5524.96913472342
SRB,2014,4026.98735691874,5462.73603006633
SRB,2015,4021.20171944284,5588.98072768556
SRB,2016,4118.7467848394,5805.89939594274
SRB,2017,4232.18750694664,5959.52267314354
SRB,2018,4387.91374200772,6261.52713908381
SRB,2019,4573.37403612154,6567.90956383791
SRB,2020,4517.87321383823,6552.0858960946
